"id","geom","grid_id","p_val","p_m","p_w","p_20_val","p_20_m","p_20_w","p_30_val","p_30_m","p_30_w","p_40_val","p_40_m","p_40_w","p_50_val","p_50_m","p_50_w","p_60_val","p_60_m","p_60_w","d_csv","d_coffee","d_kfood","d_pharm","d_salon","sido_cd","sido_nm","버스정류장수","1km이내_버스정류장_수","500m이내_버스정류장_수","300m이내_버스정류장_수","200m이내_버스정류장_수","100m이내_버스정류장_수","당월_매출_금액","당월_매출_건수","개업_점포_수","폐업_점포_수"
1623,"MULTIPOLYGON (((188976.61399095118 547202.8874852584, 188976.08224029734 547302.922481654, 189076.11724211677 547303.4542377748, 189076.64899281235 547203.4192304878, 188976.61399095118 547202.8874852584)))",다사448474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,0,4,"11",서울특별시,1,25,8,6,3,1,7257370370.37037037,5545748.000000000000,94.0000000000000000,92.0000000000000000
1624,"MULTIPOLYGON (((188976.08224029734 547302.922481654, 188975.55047875317 547402.9574780063, 189075.58548053127 547403.489245018, 189076.11724211677 547303.4542377748, 188976.08224029734 547302.922481654)))",다사448475,393,188,205,41,18,23,27,12,15,83,37,46,73,39,34,27,14,13,0,2,2,0,2,"11",서울특별시,0,22,7,6,3,1,4990567129.62962963,6983318.500000000000,117.0000000000000000,154.5000000000000000
1625,"MULTIPOLYGON (((188975.55047875317 547402.9574780063, 188975.018706318 547502.9924743162, 189075.05370805063 547503.5242522187, 189075.58548053127 547403.489245018, 188975.55047875317 547402.9574780063)))",다사448476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,23,8,6,1,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
330,"MULTIPOLYGON (((185183.79849563134 545582.12787176, 185183.26692079252 545682.1624548725, 185283.301509331 545682.694035179, 185283.8330842101 545582.6594411728, 185183.79849563134 545582.12787176)))",다사410458,87,41,46,14,0,9,10,6,0,9,0,6,15,8,7,23,12,11,0,0,0,0,0,"11",서울특별시,0,32,9,3,1,0,0,0,0,0
331,"MULTIPOLYGON (((185183.26692079252 545682.1624548725, 185182.7353350564 545782.1970379446, 185282.7699235595 545782.7286291453, 185283.301509331 545682.694035179, 185183.26692079252 545682.1624548725)))",다사410459,388,182,206,46,21,25,27,15,12,64,27,37,70,36,34,60,24,36,0,0,0,0,1,"11",서울특별시,1,32,10,4,2,1,0,0,0,0
333,"MULTIPOLYGON (((185182.20373842912 545882.2316209826, 185181.6721309078 545982.2662039803, 185281.7067193347 545982.7978169684, 185282.2383268928 545882.7632230743, 185182.20373842912 545882.2316209826)))",다사410461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,"11",서울특별시,0,33,12,7,1,0,0,0,0,0
334,"MULTIPOLYGON (((185181.6721309078 545982.2662039803, 185181.14051249402 546082.3007869433, 185281.17510088236 546082.8324108216, 185281.7067193347 545982.7978169684, 185181.6721309078 545982.2662039803)))",다사410462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,34,12,6,1,0,0,0,0,0
335,"MULTIPOLYGON (((185181.14051249402 546082.3007869433, 185180.60888318493 546182.335369866, 185280.64347153512 546182.8670046385, 185281.17510088236 546082.8324108216, 185181.14051249402 546082.3007869433)))",다사410463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,33,13,5,3,1,0,0,0,0
372,"MULTIPOLYGON (((185284.89620128254 545382.5902530488, 185284.36464819298 545482.6248471292, 185384.39924770134 545483.1564056859, 185384.93080082914 545383.1218007104, 185284.89620128254 545382.5902530488)))",다사411456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,33,9,3,0,0,0,0,0,0
338,"MULTIPOLYGON (((185179.5455918896 546382.4045355987, 185179.01392990205 546482.4391184088, 185279.04851814025 546482.9707858609, 185279.5801801647 546382.9361921586, 185179.5455918896 546382.4045355987)))",다사410466,260,128,132,30,12,18,34,18,16,39,19,20,42,24,18,39,18,21,0,0,0,0,0,"11",서울특별시,0,29,9,2,0,0,0,0,0,0
1644,"MULTIPOLYGON (((188965.4449401713 549303.6224005896, 188964.9129608199 549403.6573960887, 189064.94796174084 549404.1893809047, 189065.47994113533 549304.1543745176, 188965.4449401713 549303.6224005896)))",다사448495,285,147,138,25,12,13,47,27,20,58,28,30,32,17,15,59,23,36,0,0,0,0,0,"11",서울특별시,0,16,2,0,0,0,141097895.307692310000,213599.000000000000,13.0000000000000000,18.0000000000000000
1645,"MULTIPOLYGON (((188964.9129608199 549403.6573960887, 188964.38097058103 549503.692391546, 189064.41597146145 549504.2243872471, 189064.94796174084 549404.1893809047, 188964.9129608199 549403.6573960887)))",다사448496,466,215,251,79,33,46,105,49,56,66,36,30,73,28,45,65,36,29,0,0,0,0,0,"11",서울특별시,0,16,2,2,0,0,70641392.585664336818,106942.500000000000,8.5000000000000000,11.5000000000000000
1646,"MULTIPOLYGON (((188964.38097058103 549503.692391546, 188963.84896945397 549603.7273869572, 189063.88397028967 549604.2593935499, 189064.41597146145 549504.2243872471, 188964.38097058103 549503.692391546)))",다사448497,574,285,289,67,33,34,112,57,55,90,53,37,89,42,47,82,34,48,0,1,0,0,0,"11",서울특별시,0,17,4,2,2,0,141097895.307692310000,213599.000000000000,13.0000000000000000,18.0000000000000000
1647,"MULTIPOLYGON (((188963.84896945397 549603.7273869572, 188963.31695743796 549703.7623823266, 189063.35195823156 549704.2943998087, 189063.88397028967 549604.2593935499, 188963.84896945397 549603.7273869572)))",다사448498,304,144,160,32,11,21,94,50,44,48,26,22,28,11,17,44,18,26,1,2,2,0,1,"11",서울특별시,0,17,5,2,2,2,141097895.307692310000,213599.000000000000,13.0000000000000000,18.0000000000000000
1658,"MULTIPOLYGON (((189079.83926825257 546603.2091858649, 189079.30758291052 546703.2441934083, 189179.34259588073 546703.775884219, 189179.87428126612 546603.7408657819, 189079.83926825257 546603.2091858649)))",다사449468,983,476,507,132,75,57,84,36,48,173,82,91,201,101,100,122,61,61,0,0,0,0,0,"11",서울특별시,0,22,0,0,0,0,42370006.555555555556,15396.0000000000000000,5.0000000000000000,1.00000000000000000000
1659,"MULTIPOLYGON (((189079.30758291052 546703.2441934083, 189078.7758866762 546803.2792009091, 189178.81089960114 546803.810902612, 189179.34259588073 546703.775884219, 189079.30758291052 546703.2441934083)))",다사449469,923,460,463,128,74,54,94,47,47,128,54,74,173,85,88,161,80,81,0,1,0,0,0,"11",서울특별시,0,23,2,0,0,0,42370006.555555555556,15396.0000000000000000,5.0000000000000000,1.00000000000000000000
1660,"MULTIPOLYGON (((189078.7758866762 546803.2792009091, 189078.24417954878 546903.3142083683, 189178.2791924312 546903.8459209627, 189178.81089960114 546803.810902612, 189078.7758866762 546803.2792009091)))",다사449470,808,395,413,112,52,60,71,34,37,128,53,75,167,87,80,114,59,55,0,1,3,0,2,"11",서울특별시,0,19,3,0,0,0,854583985.896825397778,634154.000000000000,18.0000000000000000,15.0000000000000000
339,"MULTIPOLYGON (((185179.01392990205 546482.4391184088, 185178.48225702342 546582.473701182, 185278.51684522288 546583.0053795264, 185279.04851814025 546482.9707858609, 185179.01392990205 546482.4391184088)))",다사410467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,29,10,0,0,0,0,0,0,0
363,"MULTIPOLYGON (((185166.25077468966 548883.2690945566, 185165.71884042368 548983.3036764263, 185265.75342771778 548983.8356161559, 185266.28536202238 548883.8010233968, 185166.25077468966 548883.2690945566)))",다사410491,112,50,62,11,0,6,15,9,6,16,8,8,17,8,9,20,8,12,0,1,3,0,2,"11",서울특별시,0,49,12,4,3,0,0,0,0,0
364,"MULTIPOLYGON (((185165.71884042368 548983.3036764263, 185165.18689526667 549083.3382582577, 185265.22148252474 549083.8702088767, 185265.75342771778 548983.8356161559, 185165.71884042368 548983.3036764263)))",다사410492,380,174,206,75,33,42,46,23,23,45,25,20,66,27,39,67,31,36,0,0,0,0,0,"11",서울특별시,0,48,9,4,2,0,0,0,0,0
366,"MULTIPOLYGON (((185288.0852910408 544782.3826877689, 185287.55380331608 544882.417282076, 185387.588403054 544882.9487752643, 185388.11989081517 544782.9141700623, 185288.0852910408 544782.3826877689)))",다사411450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,21,5,0,0,0,0,0,0,0
369,"MULTIPOLYGON (((185286.49079518835 545082.4864705795, 185285.95927477957 545182.5210647739, 185385.99387440406 545183.0525906469, 185386.52539484797 545083.0179855566, 185286.49079518835 545082.4864705795)))",다사411453,215,108,107,25,13,12,25,10,15,38,19,19,34,20,14,37,16,21,0,0,0,0,0,"11",서울특별시,0,24,5,2,1,0,0,0,0,0
164,"MULTIPOLYGON (((184774.09023918217 547380.6233004542, 184773.55846842277 547480.65783932, 184873.5930127178 547481.1896155443, 184874.1247835149 547381.1550657863, 184774.09023918217 547380.6233004542)))",다사406476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,16,1,0,0,0,0,0,0,0
370,"MULTIPOLYGON (((185285.95927477957 545182.5210647739, 185285.42774347935 545282.5556589301, 185385.4623430647 545283.0871956989, 185385.99387440406 545183.0525906469, 185285.95927477957 545182.5210647739)))",다사411454,302,145,157,32,17,15,21,11,10,53,25,28,49,20,29,49,21,28,1,0,1,0,0,"11",서울특별시,0,29,6,2,1,0,0,0,0,0
371,"MULTIPOLYGON (((185285.42774347935 545282.5556589301, 185284.89620128254 545382.5902530488, 185384.93080082914 545383.1218007104, 185385.4623430647 545283.0871956989, 185285.42774347935 545282.5556589301)))",다사411455,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,30,8,2,1,0,0,0,0,0
1668,"MULTIPOLYGON (((189074.52192468088 547603.5592593775, 189073.99013042127 547703.5942664932, 189174.02514295926 547704.1260662206, 189174.5569372651 547604.0910482148, 189074.52192468088 547603.5592593775)))",다사449478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,1,22,8,1,1,1,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1669,"MULTIPOLYGON (((189073.99013042127 547703.5942664932, 189073.45832526885 547803.6292735664, 189173.49333776548 547804.1610841868, 189174.02514295926 547704.1260662206, 189073.99013042127 547703.5942664932)))",다사449479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,23,6,1,1,1,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1670,"MULTIPOLYGON (((189073.45832526885 547803.6292735664, 189072.9265092251 547903.6642805964, 189172.96152167855 547904.1961021061, 189173.49333776548 547804.1610841868, 189073.45832526885 547803.6292735664)))",다사449480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,22,4,2,1,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1671,"MULTIPOLYGON (((189072.9265092251 547903.6642805964, 189072.39468228933 548003.6992875846, 189172.42969469997 548004.2311199851, 189172.96152167855 547904.1961021061, 189072.9265092251 547903.6642805964)))",다사449481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,21,6,3,0,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1672,"MULTIPOLYGON (((189072.39468228933 548003.6992875846, 189071.86284446533 548103.7342945276, 189171.89785683347 548104.266137821, 189172.42969469997 548004.2311199851, 189072.39468228933 548003.6992875846)))",다사449482,1071,534,537,137,76,61,63,36,27,198,73,125,188,97,91,143,70,73,0,3,4,0,3,"11",서울특별시,0,20,6,2,2,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1673,"MULTIPOLYGON (((189071.86284446533 548103.7342945276, 189071.3309957501 548203.7693014294, 189171.36600807388 548204.3011556115, 189171.89785683347 548104.266137821, 189071.86284446533 548103.7342945276)))",다사449483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,19,7,4,2,1,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1674,"MULTIPOLYGON (((189071.3309957501 548203.7693014294, 189070.7991361429 548303.8043082879, 189170.83414842494 548304.3361733602, 189171.36600807388 548204.3011556115, 189071.3309957501 548203.7693014294)))",다사449484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,16,6,4,3,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1675,"MULTIPOLYGON (((189070.7991361429 548303.8043082879, 189070.26726564526 548403.8393151041, 189170.30227788596 548404.3711910665, 189170.83414842494 548304.3361733602, 189070.7991361429 548303.8043082879)))",다사449485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,15,6,4,2,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1676,"MULTIPOLYGON (((189070.26726564526 548403.8393151041, 189069.73538425873 548503.8743218749, 189169.77039645618 548504.4062087288, 189170.30227788596 548404.3711910665, 189070.26726564526 548403.8393151041)))",다사449486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,13,6,3,3,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1677,"MULTIPOLYGON (((189069.73538425873 548503.8743218749, 189069.2034919826 548603.9093286054, 189169.23850413712 548604.4412263494, 189169.77039645618 548504.4062087288, 189069.73538425873 548503.8743218749)))",다사449487,265,145,120,43,33,10,12,0,7,34,15,19,68,35,33,36,18,18,0,0,0,0,0,"11",서울특별시,0,15,7,3,1,1,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1685,"MULTIPOLYGON (((189065.47994113533 549304.1543745176, 189064.94796174084 549404.1893809047, 189164.98297355117 549404.7213657625, 189165.51495298807 549304.686348486, 189065.47994113533 549304.1543745176)))",다사449495,408,188,220,65,27,38,29,16,13,51,21,30,91,40,51,62,27,35,1,0,0,0,0,"11",서울특별시,0,18,3,0,0,0,184889.863636363636,286.0000000000000000,4.0000000000000000,5.0000000000000000
377,"MULTIPOLYGON (((185282.2383268928 545882.7632230743, 185281.7067193347 545982.7978169684, 185381.74131865363 545983.3294299934, 185382.27292625236 545883.2948252063, 185282.2383268928 545882.7632230743)))",다사411461,725,332,393,61,16,45,360,172,188,89,47,42,8,0,0,43,19,24,0,0,0,0,0,"11",서울특별시,0,35,10,4,3,0,0,0,0,0
378,"MULTIPOLYGON (((185281.7067193347 545982.7978169684, 185281.17510088236 546082.8324108216, 185381.20970016334 546083.3640347408, 185381.74131865363 545983.3294299934, 185281.7067193347 545982.7978169684)))",다사411462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,35,12,6,2,1,0,0,0,0
1712,"MULTIPOLYGON (((189171.89785683347 548104.266137821, 189171.36600807388 548204.3011556115, 189271.40103128928 548204.8330098368, 189271.9328800925 548104.797981154, 189171.89785683347 548104.266137821)))",다사450483,377,185,192,38,20,18,18,7,11,89,39,50,92,50,42,23,9,14,0,0,0,0,0,"11",서울특별시,1,19,7,3,2,1,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1713,"MULTIPOLYGON (((189171.36600807388 548204.3011556115, 189170.83414842494 548304.3361733602, 189270.8691715971 548304.8680384764, 189271.40103128928 548204.8330098368, 189171.36600807388 548204.3011556115)))",다사450484,371,185,186,47,22,25,20,11,9,66,28,38,72,36,36,54,27,27,0,0,0,0,0,"11",서울특별시,0,16,6,3,2,1,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1714,"MULTIPOLYGON (((189170.83414842494 548304.3361733602, 189170.30227788596 548404.3711910665, 189270.3373010152 548404.9030670734, 189270.8691715971 548304.8680384764, 189170.83414842494 548304.3361733602)))",다사450485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,1,14,8,4,1,1,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1715,"MULTIPOLYGON (((189170.30227788596 548404.3711910665, 189169.77039645618 548504.4062087288, 189269.80541954288 548504.938095626, 189270.3373010152 548404.9030670734, 189170.30227788596 548404.3711910665)))",다사450486,292,122,170,32,9,23,73,34,39,57,18,39,39,16,23,25,14,11,0,2,2,0,2,"11",서울특별시,0,13,8,5,2,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1716,"MULTIPOLYGON (((189169.77039645618 548504.4062087288, 189169.23850413712 548604.4412263494, 189269.2735271794 548604.9731241366, 189269.80541954288 548504.938095626, 189169.77039645618 548504.4062087288)))",다사450487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"11",서울특별시,1,15,7,3,1,1,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
145,"MULTIPOLYGON (((184784.191814058 545479.9670549158, 184783.66025026253 545580.0015944876, 184883.69479526326 545580.5331637496, 184884.2263590975 545480.4986132827, 184784.191814058 545479.9670549158)))",다사406457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,22,5,1,0,0,0,0,0,0
379,"MULTIPOLYGON (((185281.17510088236 546082.8324108216, 185280.64347153512 546182.8670046385, 185380.67807078082 546183.3986394501, 185381.20970016334 546083.3640347408, 185281.17510088236 546082.8324108216)))",다사411463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,1,34,13,5,3,1,0,0,0,0
107,"MULTIPOLYGON (((184682.03095951205 545879.5736110761, 184681.49935217714 545979.6081396091, 184781.53388613765 545980.1397524088, 184782.06549350795 545880.1052129829, 184682.03095951205 545879.5736110761)))",다사405461,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,15,6,3,3,0,0,0,0,0
110,"MULTIPOLYGON (((184680.4361048275 546179.677196559, 184679.90446481382 546279.7117249802, 184779.93899866176 546280.2433704594, 184780.47063871406 546180.2088311453, 184680.4361048275 546179.677196559)))",다사405464,152,73,79,20,10,10,12,6,6,29,13,16,18,8,10,19,9,10,0,0,0,0,0,"11",서울특별시,0,16,5,3,1,0,0,0,0,0
306,"MULTIPOLYGON (((185073.66213398287 547482.2531681034, 185073.1303522191 547582.2877396084, 185173.16492915066 547582.8195268332, 185173.69671095206 547482.7849444395, 185073.66213398287 547482.2531681034)))",다사409477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,22,7,2,0,0,0,0,0,0
16,"MULTIPOLYGON (((184265.40804479472 548978.5162205362, 184264.87609997188 549078.5507043644, 184364.91058922655 549079.0826546478, 184365.4425340842 548979.048159933, 184265.40804479472 548978.5162205362)))",다사401492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,24,6,4,1,0,0,0,0,0
410,"MULTIPOLYGON (((185388.11989081517 544782.9141700623, 185387.588403054 544882.9487752643, 185487.62301368552 544883.4802684932, 185488.1545014825 544783.4456523946, 185388.11989081517 544782.9141700623)))",다사412450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,22,2,0,0,0,0,0,0,0
1724,"MULTIPOLYGON (((189165.51495298807 549304.686348486, 189164.98297355117 549404.7213657625, 189265.0179962506 549405.2533506635, 189265.54997572914 549305.2183224991, 189165.51495298807 549304.686348486)))",다사450495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,19,5,0,0,0,184889.863636363636,286.0000000000000000,4.0000000000000000,5.0000000000000000
1726,"MULTIPOLYGON (((189164.45098322746 549504.756382995, 189163.91898201397 549604.7914001851, 189263.95400462882 549605.3234068655, 189264.4860058833 549505.2883787861, 189164.45098322746 549504.756382995)))",다사450497,49,19,30,9,0,0,9,0,7,0,0,0,8,0,0,12,0,7,0,0,1,0,0,"11",서울특별시,0,17,5,1,0,0,184889.863636363636,286.0000000000000000,4.0000000000000000,5.0000000000000000
1727,"MULTIPOLYGON (((189163.91898201397 549604.7914001851, 189163.38696991222 549704.8264173326, 189263.42199248413 549705.3584349018, 189263.95400462882 549605.3234068655, 189163.91898201397 549604.7914001851)))",다사450498,158,80,78,20,11,9,35,15,20,19,10,9,22,10,12,24,15,9,0,0,1,0,0,"11",서울특별시,0,18,5,2,0,0,184889.863636363636,286.0000000000000000,4.0000000000000000,5.0000000000000000
754,"MULTIPOLYGON (((186581.09411137577 546189.7782601824, 186580.56247063325 546289.8129955714, 186680.59721144947 546290.3446417793, 186681.12885222968 546190.309895498, 186581.09411137577 546189.7782601824)))",다사424464,221,114,107,24,10,14,36,18,18,27,15,12,41,25,16,32,17,15,0,0,1,0,0,"11",서울특별시,0,38,2,0,0,0,67625255.062500000000,96647.000000000000,8.0000000000000000,4.0000000000000000
1747,"MULTIPOLYGON (((189270.8691715971 548304.8680384764, 189270.3373010152 548404.9030670734, 189370.3723350349 548405.4349431236, 189370.90420566118 548305.399903635, 189270.8691715971 548304.8680384764)))",다사451485,384,185,199,46,28,18,15,0,10,76,27,49,71,40,31,48,23,25,0,0,0,0,0,"11",서울특별시,0,13,9,4,1,1,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1748,"MULTIPOLYGON (((189270.3373010152 548404.9030670734, 189269.80541954288 548504.938095626, 189369.84045351853 548505.4699825662, 189370.3723350349 548405.4349431236, 189270.3373010152 548404.9030670734)))",다사451486,284,151,133,32,19,13,13,8,0,52,20,32,62,32,30,39,22,17,0,7,1,0,3,"11",서울특별시,0,15,8,3,3,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1749,"MULTIPOLYGON (((189269.80541954288 548504.938095626, 189269.2735271794 548604.9731241366, 189369.30856111358 548605.5050219649, 189369.84045351853 548505.4699825662, 189269.80541954288 548504.938095626)))",다사451487,303,149,154,29,16,13,24,9,15,64,23,41,48,27,21,25,13,12,0,5,4,0,3,"11",서울특별시,0,15,8,4,1,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
416,"MULTIPOLYGON (((185384.93080082914 545383.1218007104, 185384.39924770134 545483.1564056859, 185484.43385810484 545483.6879642801, 185484.96541127254 545383.653348411, 185384.93080082914 545383.1218007104)))",다사412456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,35,9,5,2,0,0,0,0,0
417,"MULTIPOLYGON (((185384.39924770134 545483.1564056859, 185383.8676836806 545583.1910106232, 185483.90229404464 545583.7225801111, 185484.43385810484 545483.6879642801, 185384.39924770134 545483.1564056859)))",다사412457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,35,9,6,0,0,0,0,0,0
418,"MULTIPOLYGON (((185383.8676836806 545583.1910106232, 185383.33610876408 545683.2256155229, 185483.37071909136 545683.757195903, 185483.90229404464 545583.7225801111, 185383.8676836806 545583.1910106232)))",다사412458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,35,10,6,1,0,0,0,0,0
419,"MULTIPOLYGON (((185383.33610876408 545683.2256155229, 185382.80452295562 545783.260220383, 185482.8391332443 545783.7918116582, 185483.37071909136 545683.757195903, 185383.33610876408 545683.2256155229)))",다사412459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,1,38,9,3,3,1,0,0,0,0
420,"MULTIPOLYGON (((185382.80452295562 545783.260220383, 185382.27292625236 545883.2948252063, 185482.30753650286 545883.8264273758, 185482.8391332443 545783.7918116582, 185382.80452295562 545783.260220383)))",다사412460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,38,12,3,3,2,0,0,0,0
422,"MULTIPOLYGON (((185381.74131865363 545983.3294299934, 185381.20970016334 546083.3640347408, 185481.2443103388 546083.895658697, 185481.77592886865 545983.8610430544, 185381.74131865363 545983.3294299934)))",다사412462,631,313,318,66,38,28,117,61,56,113,60,53,99,49,50,64,33,31,0,0,0,0,0,"11",서울특별시,0,38,14,5,2,0,0,0,0,0
453,"MULTIPOLYGON (((185487.09151499087 544983.5148845507, 185486.56000540243 545083.5495005734, 185586.5946268536 545084.0810156285, 185587.12613647856 544984.0463887106, 185487.09151499087 544983.5148845507)))",다사413452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,24,5,2,0,0,0,0,0,0
455,"MULTIPOLYGON (((185486.02848491957 545183.5841165581, 185485.49695354392 545283.6187325036, 185585.5315749166 545284.1502693467, 185586.0631063324 545184.115642506, 185486.02848491957 545183.5841165581)))",다사413454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,1,24,5,5,2,2,0,0,0,0
1758,"MULTIPOLYGON (((189265.0179962506 549405.2533506635, 189264.4860058833 549505.2883787861, 189364.52103942857 549505.8203746197, 189365.05302983872 549405.785335609, 189265.0179962506 549405.2533506635)))",다사451496,24,15,9,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,"11",서울특별시,0,19,5,1,0,0,184889.863636363636,286.0000000000000000,4.0000000000000000,5.0000000000000000
1759,"MULTIPOLYGON (((189264.4860058833 549505.2883787861, 189263.95400462882 549605.3234068655, 189363.9890381293 549605.8554135871, 189364.52103942857 549505.8203746197, 189264.4860058833 549505.2883787861)))",다사451497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11",서울특별시,0,17,8,1,0,0,184889.863636363636,286.0000000000000000,4.0000000000000000,5.0000000000000000
1760,"MULTIPOLYGON (((189263.95400462882 549605.3234068655, 189263.42199248413 549705.3584349018, 189363.45702594245 549705.890452512, 189363.9890381293 549605.8554135871, 189263.95400462882 549605.3234068655)))",다사451498,83,37,46,17,7,10,18,6,12,12,9,0,10,0,6,10,0,6,0,0,0,0,0,"11",서울특별시,0,17,9,2,0,0,184889.863636363636,286.0000000000000000,4.0000000000000000,5.0000000000000000
1773,"MULTIPOLYGON (((189370.3723350349 548405.4349431236, 189369.84045351853 548505.4699825662, 189469.87549838494 548506.0018695468, 189470.40737994463 548405.9668192135, 189370.3723350349 548405.4349431236)))",다사452486,452,218,234,56,29,27,46,18,28,90,39,51,79,42,37,33,15,18,1,1,1,0,0,"11",서울특별시,0,15,9,5,1,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
1774,"MULTIPOLYGON (((189369.84045351853 548505.4699825662, 189369.30856111358 548605.5050219649, 189469.34360593703 548606.036919837, 189469.87549838494 548506.0018695468, 189369.84045351853 548505.4699825662)))",다사452487,508,224,284,60,23,37,82,32,50,103,40,63,85,43,42,48,21,27,1,4,3,0,1,"11",서울특별시,0,15,8,5,1,0,2723763888.88888889,8420889.000000000000,140.0000000000000000,217.0000000000000000
